"","year","yday","wd_mean_val","n","mean_val","sd_val","n_full","anom","anom_std"
"992",2015,193,93.6849166166094,1,78.2536855072057,99.3520982320854,12,15.4312311094037,0.155318623199649
"993",2015,194,48.4043143152708,1,42.4661785714825,35.8744947281907,12,5.93813574378832,0.16552527885841
"994",2015,195,12.7220875590528,1,79.2957735938085,220.032251737796,12,-66.5736860347557,-0.302563308373942
"995",2015,196,38.1947273841754,1,63.6466358701633,100.242041363917,12,-25.4519084859879,-0.253904530870313
"996",2015,197,27.2810948823965,1,67.6352432984214,94.5168383592874,12,-40.3541484160249,-0.426951949689922
"997",2015,198,81.4807396970227,1,99.2258420995157,158.211832263254,12,-17.745102402493,-0.112160400070245
"998",2015,199,35.9655938303574,1,71.072886951798,128.651570947527,12,-35.1072931214406,-0.272886625968678
"999",2015,200,20.4761860597255,1,29.7806523650013,23.6358692015072,12,-9.30446630527581,-0.393658732240846
"1000",2015,201,109.329633860827,1,30.9084304886775,33.2845950193428,12,78.4212033721497,2.35608104369534
"1001",2015,202,18.4590491957608,1,54.7420090267422,82.0556997875754,12,-36.2829598309814,-0.4421747657373
"1002",2015,203,18.4782634277344,1,55.8759415361694,61.9802032242153,11,-37.397678108435,-0.603381017857392
"1003",2015,204,129.727117160141,1,57.2672036672677,77.8887810601035,12,72.4599134928729,0.93029974929199
"1004",2015,205,186.728314548077,1,83.6091308117497,83.9970302027479,12,103.119183736327,1.2276527335243
"1005",2015,206,166.061353579996,1,86.8232368603511,108.943167143341,12,79.2381167196448,0.727334433148869
"1006",2015,207,13.0685161380637,1,42.5880496675317,78.3761905652215,12,-29.5195335294679,-0.376639044543802
"1007",2015,208,37.2945761346887,1,21.9335976005276,13.1202572208778,11,15.3609785341611,1.17078333721367
"1008",2015,209,160.28735830766,1,26.215191125607,43.7067086001065,12,134.072167182053,3.06754206565273
"1009",2015,210,14.2634561454694,1,44.3317007936657,78.9849522135732,12,-30.0682446481963,-0.38068320364229
"1010",2015,211,20.3855698122344,1,46.4507447672923,63.5077571889479,12,-26.0651749550579,-0.410425058430405
"1011",2015,212,10.764582912,1,42.2680201417742,58.4899682211848,12,-31.5034372297742,-0.538612657655091
"1012",2015,213,16.5212995802987,1,41.7479690068656,58.2275365449088,12,-25.2266694265669,-0.433242945236237
"1013",2015,214,3.69272973768538,1,20.6486402435011,27.173369667349,12,-16.9559105058157,-0.623989984068468
"1014",2015,215,14.7293969584243,1,33.3428593569081,38.1378884935826,12,-18.6134623984839,-0.488056972572457
"1015",2015,216,36.9787343122449,1,29.2595080712888,65.2656193882373,12,7.71922624095605,0.118274005721721
"1016",2015,217,13.2881954359216,1,20.5130082675347,19.8686219802739,12,-7.22481283161304,-0.363629286358461
"1017",2015,218,99.5828043016426,1,27.6278671800828,32.0403077605296,11,71.9549371215598,2.24576298265777
"1018",2015,219,69.477219631,1,24.1007175043554,30.2284717796835,11,45.3765021266446,1.5011179677678
"1019",2015,220,9.37224372336524,1,98.6213807295492,188.866116022375,11,-89.249137006184,-0.472552403182849
"1020",2015,221,21.6602818386949,1,14.0567203670173,12.8020777651966,11,7.6035614716776,0.59393182974942
"1021",2015,222,8.36233670560937,1,32.6871213827411,39.3825230173463,11,-24.3247846771317,-0.617654299761793
"1022",2015,223,9.68743529973437,1,48.0379969738809,60.390243311077,11,-38.3505616741466,-0.635045655911642
"1023",2015,224,7.5386634895492,1,45.9532017025273,92.1888894286002,11,-38.4145382129781,-0.416693795218457
"1024",2015,225,23.3160357984172,1,26.1106574674438,30.673302302802,11,-2.79462166902661,-0.0911092532991248
"1025",2015,226,11.2903037834434,1,45.9015121262302,87.0760621667671,11,-34.6112083427869,-0.397482470859785
"1026",2015,227,16.5789366820293,1,85.0259731358258,211.881672019271,11,-68.4470364537965,-0.323043686608114
"1027",2015,228,10.7390080566406,1,39.7203995312342,56.564924662385,10,-28.9813914745936,-0.512356228662421
"1028",2015,229,26.7968864527248,1,66.1023349113587,95.182787056146,10,-39.3054484586339,-0.41294702198044
"1029",2015,230,38.1833870586309,1,83.9545515396368,114.883039183223,11,-45.7711644810059,-0.398415334469059
"1030",2015,231,28.948582652625,1,43.0890411705231,43.9817016065692,11,-14.1404585178981,-0.321507763487396
"1031",2015,232,14.2796361896564,1,133.723148169799,211.662132415518,11,-119.443511980143,-0.564312145101423
"1032",2015,233,13.0643554417277,1,53.9860847354221,84.9883810854077,11,-40.9217292936944,-0.481497926788025
"1033",2015,234,77.4018197340109,1,40.0188838412092,37.8721340923491,11,37.3829358928017,0.987082898514392
"1034",2015,235,9.00215719001562,1,158.742504198655,337.932541873845,11,-149.740347008639,-0.443107213582702
"1035",2015,236,33.5186196605156,1,71.5911318565672,128.73672862905,11,-38.0725121960516,-0.295739316988209
"1036",2015,237,25.2418548845314,1,57.7019136150961,81.975170810018,11,-32.4600587305647,-0.39597427379313
"1037",2015,238,5.68024563051562,1,85.9251307429339,122.395571515296,12,-80.2448851124183,-0.655619187189221
"1038",2015,239,7.57283674023438,1,73.849738909945,151.375368405549,12,-66.2769021697107,-0.437831483865649
"1039",2015,240,407.102425097147,1,151.417951307405,287.521024167505,12,255.684473789742,0.889272269845507
"1040",2015,241,116.515188126091,1,176.553110237501,269.554462063628,12,-60.0379221114095,-0.222730210628966
"1041",2015,242,897.6779571931,1,147.390195771509,249.378367763711,12,750.287761421591,3.00863209647958
"1042",2015,243,162.667017663613,1,77.3009202167623,91.886862065281,12,85.3660974468509,0.929034853602929
"1043",2015,244,448.802645972519,1,85.0483904055096,129.234723991263,12,363.754255567009,2.81467893715315
"1044",2015,245,19.0012108643714,1,58.485982889404,62.9557033812283,12,-39.4847720250325,-0.627183398872259
"1045",2015,246,20.9313983970112,1,105.509844344444,207.54238577023,12,-84.5784459474332,-0.407523724050614
"1046",2015,247,4.15548566376546,1,148.618442293654,406.793294940009,12,-144.462956629888,-0.355126199047093
"1047",2015,248,32.7244992535926,1,45.9435230278983,65.7670622032992,12,-13.2190237743057,-0.200997632119298
"1048",2015,249,28.4273122765813,1,33.5466904676111,42.987368287918,11,-5.1193781910298,-0.119090290820819
"1049",2015,250,393.302502286331,1,109.24059849503,174.324185861964,11,284.061903791301,1.6295036881241
"1050",2015,251,368.454032217859,1,145.962089974284,226.054868173177,12,222.491942243575,0.984238667548302
"1051",2015,252,280.202367867238,1,192.990462137726,395.501788437886,11,87.2119057295126,0.22050951039684
"1052",2015,253,6.27702271836576,1,407.191393216795,727.568040297556,12,-400.914370498429,-0.551033509298273
"1053",2015,254,9.38336122479466,1,101.125418952184,182.19683581415,12,-91.7420577273897,-0.503532661900734
"1054",2015,255,16.1303523026803,1,100.231573859066,201.190506437682,11,-84.1012215563854,-0.418017843115453
"1055",2015,256,36.2414142803356,1,100.253949092116,248.250056884041,11,-64.0125348117808,-0.257855066038036
"1056",2015,257,21.2836793617622,1,52.3223614948055,80.2865089565014,11,-31.0386821330433,-0.386598975798784
"1057",2015,258,38.2968914740458,1,31.8139049487976,40.6159003213559,12,6.48298652524822,0.159616959711698
"1058",2015,259,47.4133614919433,1,59.075278509048,54.7496388034945,12,-11.6619170171046,-0.213004455772962
"1059",2015,260,144.22475464932,1,217.934547286067,268.722789790581,12,-73.709792636747,-0.274296767662281
"1060",2015,261,1153.57803763048,1,275.226834442529,355.696643850039,11,878.351203187956,2.46938288109985
"1061",2015,262,155.833058509134,1,220.496441020259,496.459830397121,12,-64.6633825111248,-0.130248971924677
"1062",2015,263,6.28340512116429,1,208.840659426369,557.465912469032,12,-202.557254305204,-0.363353614587971
"1063",2015,264,198.818809777125,1,356.809774616348,640.933233683783,10,-157.990964839223,-0.246501439675963
"1064",2015,265,648.346975123113,1,449.684610196358,934.818835364377,11,198.662364926755,0.212514294119159
"1065",2015,266,369.508637496373,1,283.08876080472,345.908846943477,11,86.4198766916532,0.249834248112696
"1066",2015,267,347.342447650672,1,450.367926754644,465.06131055369,12,-103.025479103972,-0.221530961114165
"1067",2015,268,122.528963907743,1,421.98393187076,482.819890333254,12,-299.454967963018,-0.620220860736136
"1068",2015,269,21.764377088,1,317.006817974274,529.433336532506,11,-295.242440886274,-0.557657443371336
"1069",2015,270,14.9149422000358,1,425.410653208148,673.329314338249,12,-410.495711008112,-0.609650734442698
"1070",2015,271,9.55174308285937,1,405.310744103307,703.775978312975,12,-395.759001020447,-0.562336614513503
"1071",2015,272,1.34085547437901,1,296.857862255091,479.520772516183,12,-295.517006780712,-0.616275714668312
"1072",2015,273,2.60339246052209,1,112.579012122694,194.354983339389,12,-109.975619662171,-0.565849240253998
"1073",2015,274,9.32287730605925,1,300.305997222959,558.595883975625,12,-290.9831199169,-0.520918840013503
"1074",2015,275,124.644088330328,1,194.52452397898,246.531545193469,12,-69.8804356486514,-0.283454336822542
"1075",2015,276,26.171619209,1,293.603090959166,779.263024287492,12,-267.431471750166,-0.343185116469099
"1076",2015,277,7.50890626562238,1,291.889650110354,743.707570716339,12,-284.380743844732,-0.382382478063006
"1077",2015,278,6.98749794060424,1,155.333033910895,228.032035663629,12,-148.34553597029,-0.650546909071652
"1078",2015,279,36.0814857158248,1,359.744560336218,516.778728462952,12,-323.663074620393,-0.626308818056539
"1079",2015,280,62.6929994591671,1,296.177686181295,466.419197374637,12,-233.484686722128,-0.500589787119309
"1080",2015,281,1272.21906536938,1,287.159596390166,383.950809251268,12,985.059468979219,2.56558768791283
"1081",2015,282,2583.33680631445,1,398.885068203554,714.690482812911,12,2184.4517381109,3.05650038813059
"1082",2015,283,1032.06167448386,1,202.850694477699,332.591219615627,13,829.21098000616,2.49318361730797
"1083",2015,284,1101.9561705108,1,144.780041176194,293.324690877551,13,957.176129334608,3.26319658420499
"1084",2015,285,321.454318159391,1,182.638686383269,278.008158562208,13,138.815631776122,0.499322151170107
"1085",2015,286,117.868227302701,1,245.377542779302,351.474447870255,13,-127.509315476601,-0.36278402668882
"1086",2015,287,26.2057920543162,1,399.993148229124,514.336295387552,13,-373.787356174808,-0.726737271949979
"1087",2015,288,16.0475019663415,1,509.993401048065,834.177472629319,13,-493.945899081723,-0.59213526532287
"1088",2015,289,27.0731910264746,1,559.579346901864,607.901635203142,13,-532.506155875389,-0.875974212007905
"1089",2015,290,36.4732554463723,1,565.369049353045,954.656520322374,13,-528.895793906673,-0.554016845480794
"1090",2015,291,130.294927126354,1,550.008974698885,857.659517552024,13,-419.714047572531,-0.489371410196089
"1091",2015,292,46.0222315279473,1,439.358518663774,780.857122254134,13,-393.336287135827,-0.50372376190969
"1092",2015,293,190.854251984375,1,329.128477723211,466.792076444688,13,-138.274225738836,-0.29622230692517
"1093",2015,294,477.539406896275,1,475.876303622952,622.555030011506,13,1.66310327332286,0.0026714156872078
"1094",2015,295,514.331530157564,1,274.94801688216,373.237914633257,13,239.383513275405,0.641369764137232
"1095",2015,296,199.424071969915,1,448.892886744192,916.482323305455,13,-249.468814774277,-0.272202538369233
"1096",2015,297,28.835594329625,1,643.910959680964,944.426506467059,13,-615.075365351339,-0.651268638840129
"1097",2015,298,97.1932398511094,1,140.120304159296,102.12113189769,13,-42.9270643081866,-0.42035437240544
"1098",2015,299,30.5505489760332,1,313.708708850494,463.039107210331,13,-283.15815987446,-0.611521047499425
"1099",2015,300,28.180035523386,1,257.616622252366,298.579292883694,13,-229.43658672898,-0.768427657903095
"1100",2015,301,432.653003979833,1,430.014771637664,487.684911486638,13,2.63823234216881,0.00540970671847634
"1101",2015,302,642.112104637513,1,305.790390519548,480.340709247039,13,336.321714117964,0.700173247121126
"1102",2015,303,160.490308197022,1,317.236707637324,329.16768041251,13,-156.746399440302,-0.476190126697338
"1103",2015,304,621.223645436682,1,198.956072760479,231.130275025418,13,422.267572676202,1.82696781124742
"1104",2015,305,51.6814999402324,1,156.705787800814,203.901524524016,13,-105.024287860581,-0.515073578315552
"1105",2015,306,8.73492195882887,1,407.594512624402,469.649978787597,13,-398.859590665573,-0.849269900310078
"1106",2015,307,9.77746382413123,1,692.548789059061,1001.32799383479,13,-682.771325234929,-0.681865811640918
"1107",2015,308,193.317788045271,1,620.115520677906,791.554692050163,13,-426.797732632635,-0.539189189223564
"1108",2015,309,46.9384480560781,1,904.238681883088,1061.59983977045,13,-857.300233827009,-0.807554976658988
"1109",2015,310,1076.62799115404,1,373.30286421917,483.281647327164,13,703.325126934872,1.45531106100279
"1110",2015,311,47.0133082832807,1,547.613616998309,863.69761370674,13,-500.600308715028,-0.579601356737107
"1111",2015,312,32.7616004268963,1,1027.67099056532,1263.40222883396,13,-994.909390138424,-0.787484276528987
"1112",2015,313,17.8332802591816,1,252.173347056641,526.027764203585,13,-234.340066797459,-0.445489920389001
"1113",2015,314,727.148694353553,1,345.340019919749,604.501553425148,13,381.808674433804,0.631609087305813
"1114",2015,315,405.360915362473,1,454.634888555918,460.372526921676,13,-49.2739731934452,-0.107030655202039
"1115",2015,316,1768.17742664224,1,414.748497848825,511.592793554198,13,1353.42892879341,2.64551992492059
"1116",2015,317,287.675722436975,1,432.238633714193,523.33876279459,13,-144.562911277219,-0.276231996470629
"1117",2015,318,61.6006249411621,1,284.689413163425,293.212664109051,13,-223.088788222263,-0.760842949604974
"1118",2015,319,31.1901845217954,1,217.798420871618,213.010900670608,13,-186.608236349822,-0.876050172842497
"1119",2015,320,1657.11789769592,1,619.967332785338,1034.60746931447,13,1037.15056491058,1.00245802941844
"1120",2015,321,514.957677009506,1,492.201656329365,541.971731411153,13,22.7560206801411,0.0419874679088711
"1121",2015,322,187.09199667168,1,568.107798571533,1118.48608121151,13,-381.015801899853,-0.34065314562265
"1122",2015,323,19.3973493405762,1,141.063936403032,193.499895554906,13,-121.666587062456,-0.628768231184564
"1123",2015,324,25.664761056639,1,481.246415395764,755.577528758779,13,-455.581654339125,-0.602958183639381
"1124",2015,325,24.5132579377088,1,620.786773151234,991.782989051783,13,-596.273515213525,-0.601213694725301
"1125",2015,326,36.9662488392611,1,599.891478752422,585.237734781449,12,-562.92522991316,-0.96187445965592
"1126",2015,327,311.516378615932,1,845.536594515149,1177.1905507376,13,-534.020215899217,-0.453639570556027
"1127",2015,328,323.924228251734,1,834.338746110181,1162.52331350546,13,-510.414517858447,-0.439057446787324
"1128",2015,329,17.515230173,1,329.853203435274,466.095904827913,13,-312.337973262274,-0.670115248872638
"1129",2015,330,19.1618766607767,1,321.748813788087,516.854412824676,13,-302.586937127311,-0.585439399605073
"1130",2015,331,27.3616023612902,1,522.395720841417,671.688976331659,13,-495.034118480127,-0.736999021755114
"1131",2015,332,26.0835685374248,1,320.492149836613,360.690401389764,13,-294.408581299188,-0.81623625182376
"1132",2015,333,32.645273536,1,312.596358100236,421.26026659156,13,-279.951084564236,-0.664556111188306
"1133",2015,334,49.09658048564,1,644.022539943635,630.716722662209,13,-594.925959457995,-0.943253822329074
"1134",2015,335,1517.90131520312,1,469.434314578118,612.127093746962,13,1048.46700062501,1.71282567188313
"1135",2015,336,676.971065586016,1,412.421799689275,393.852292164268,12,264.549265896741,0.67169665166352
"1136",2015,337,113.350624497339,1,401.418223039767,514.534647590508,12,-288.067598542427,-0.559860448448722
"1137",2015,338,1198.89852490848,1,473.628069855081,612.693417783217,12,725.270455053403,1.18374122195975
"1138",2015,339,1199.18068732607,1,364.266964844334,538.469790888873,13,834.913722481733,1.55053029270873
"1139",2015,340,930.404964712752,1,263.287510042433,381.029903763052,13,667.117454670319,1.75082702979967
"1140",2015,341,178.627936693611,1,431.431191713157,639.764432639081,13,-252.803255019546,-0.39515053060501
"1141",2015,342,578.868649928158,1,438.622004781228,545.542745519796,13,140.24664514693,0.257077280009107
"1142",2015,343,159.014541743314,1,587.566004239163,886.388762890463,13,-428.551462495849,-0.483480252049188
"1143",2015,344,100.274585843578,1,408.388715351967,655.233018044944,12,-308.114129508389,-0.470235963425235
"1144",2015,345,269.565270696599,1,367.009300729011,528.671454413579,12,-97.4440300324117,-0.184318690216592
"1145",2015,346,109.152530925973,1,398.801788931462,516.799422767175,13,-289.649258005488,-0.560467456512581
"1146",2015,347,563.867055958375,1,161.926689907551,203.539187285439,13,401.940366050824,1.97475666190586
"1147",2015,348,52.5482662279399,1,312.896370374526,773.463593860884,13,-260.348104146586,-0.336600334150198
"1148",2015,349,27.6737782234219,1,310.087926550742,618.766821692397,13,-282.41414832732,-0.456414498041259
"1149",2015,350,45.3894567385801,1,709.761458945252,908.679080056756,13,-664.372002206671,-0.731140417764624
"1150",2015,351,236.607163473593,1,372.184634857322,579.234586909145,13,-135.577471383729,-0.2340631489345
"1151",2015,352,107.799204432078,1,331.201874331696,338.400047290001,13,-223.402669899618,-0.660173282151368
"1152",2015,353,1254.25240634155,1,726.456342013502,743.11987768104,13,527.796064328051,0.710243501997386
"1153",2015,354,228.024474909046,1,602.860985715693,462.209332364216,12,-374.836510806647,-0.810966989544209
"1154",2015,355,112.912037013676,1,537.40348858032,825.41237110756,12,-424.491451566644,-0.514278034138318
"1155",2015,356,95.1649299047791,1,562.245149532763,911.723011078111,13,-467.080219627984,-0.512304958800659
"1156",2015,357,37.658536901123,1,580.252404080387,738.261166781256,13,-542.593867179264,-0.73496195058575
"1157",2015,358,27.9963863421887,1,514.411164684505,659.936905445338,13,-486.414778342317,-0.737062549963128
"1158",2015,359,27.9457065272129,1,849.773298850254,1185.47408219276,13,-821.827592323041,-0.693248047062245
"1159",2015,360,1608.48441335256,1,1028.76899812798,1141.18183102296,11,579.715415224583,0.507995658066976
"1160",2015,361,13.4784399926651,1,475.628504972346,791.532412202744,13,-462.150064979681,-0.583867518063562
"1161",2015,362,13.6819294884844,1,508.401236125016,734.920113057663,13,-494.719306636532,-0.673160657664182
"1162",2015,363,38.5488189319641,1,360.419155062057,292.255487804223,13,-321.870336130093,-1.10133205213142
"1163",2015,364,44.117946220375,1,450.456308015434,773.265036136605,13,-406.338361795059,-0.525483945097545
"1164",2015,365,22.8780859870197,1,133.936074783168,222.125750617176,13,-111.057988796148,-0.499978001143828
"1165",2016,1,38.1564627439896,1,930.063858746438,1298.08216684552,13,-891.907396002449,-0.687096255370245
"1166",2016,2,52.0953719846428,1,469.170790238707,612.042691325346,13,-417.075418254064,-0.681448245629581
"1167",2016,3,38.8118783438594,1,358.495699998701,791.95214981451,13,-319.683821654842,-0.403665577181295
"1168",2016,4,37.6108080375686,1,313.927024288877,423.690331424117,13,-276.316216251309,-0.652165498614398
"1169",2016,5,55.5553018312906,1,537.353128523221,1132.69229804948,13,-481.79782669193,-0.425356319206544
"1170",2016,6,118.950308632,1,354.094640455169,481.791813932916,13,-235.144331823169,-0.488062115260244
"1171",2016,7,35.9574226174316,1,482.521790521468,698.501318273078,13,-446.564367904036,-0.639317859854708
"1172",2016,8,28.639742987702,1,326.73628970902,592.679095638843,13,-298.096546721318,-0.502964502906927
"1173",2016,9,21.6117531818427,1,527.558029632394,682.577063981935,13,-505.946276450551,-0.741229530185241
"1174",2016,10,43.5167063469121,1,656.794455496079,1000.69221372431,12,-613.277749149167,-0.612853523529187
"1175",2016,11,363.192005544047,1,440.829664297987,683.948226059214,13,-77.6376587539405,-0.113513941254405
"1176",2016,12,772.609803776,1,244.969815888183,291.996544083859,13,527.639987887817,1.80700764642024
"1177",2016,13,447.667864328975,1,247.982612346854,231.581534182085,13,199.685251982121,0.862267592653199
"1178",2016,14,67.2536296461674,1,544.562656232228,655.906984990984,13,-477.309026586061,-0.727708406082337
"1179",2016,15,66.0535811830299,1,402.683750912988,429.652380945312,13,-336.630169729958,-0.783494249442565
"1180",2016,16,136.604136705695,1,752.145114078842,1292.26711218355,13,-615.540977373147,-0.476326427849009
"1181",2016,17,1032.96830869114,1,660.765096714007,741.805760654181,13,372.203211977135,0.501752927409053
"1182",2016,18,660.036911988797,1,543.668399632988,693.089569745355,13,116.368512355809,0.167898230525332
"1183",2016,19,142.185563366943,1,605.700287189614,891.05997294472,13,-463.514723822671,-0.520183531856869
"1184",2016,20,421.600840659772,1,349.214327126508,411.171161531347,12,72.3865135332638,0.176049587873991
"1185",2016,21,435.612885379603,1,367.528782098047,798.300293026775,13,68.0841032815557,0.08528633131702
"1186",2016,22,17.9187390299688,1,304.652927833141,368.546784232296,13,-286.734188803172,-0.77801299881223
"1187",2016,23,7.3230460912288,1,274.146648969253,400.302261858042,13,-266.823602878024,-0.666555321570097
"1188",2016,24,49.937669015625,1,245.256283586098,344.562766352496,13,-195.318614570473,-0.566859317499958
"1189",2016,25,1561.78762837507,1,314.759330859199,465.528876496701,13,1247.02829751587,2.67873457582327
"1190",2016,26,821.669633119141,1,358.671817565429,412.642932535494,13,462.997815553712,1.12203015984985
"1191",2016,27,1468.02077932877,1,562.122441663756,1169.01375296669,13,905.898337665016,0.774925303800789
"1192",2016,28,483.790546752537,1,551.427267341853,885.684385049831,12,-67.6367205893154,-0.0763666174215208
"1193",2016,29,960.09294965691,1,603.00459141908,596.71290847561,13,357.088358237829,0.598425730641663
"1194",2016,30,268.929397316547,1,364.360192951534,645.104960981039,13,-95.4307956349876,-0.147930649130123
"1195",2016,31,124.043077283111,1,452.729534651059,534.647525017606,13,-328.686457367949,-0.614772241500837
"1196",2016,32,28.6572980643692,1,341.962299942664,553.890192722105,13,-313.305001878295,-0.565644609698811
"1197",2016,33,34.7510295632937,1,515.596095629846,685.363537366667,13,-480.845066066552,-0.701591257559565
"1198",2016,34,590.220237552766,1,447.790094898955,515.68906796699,13,142.43014265381,0.276193837529493
"1199",2016,35,2099.91801517798,1,785.42155936546,755.789072206994,13,1314.49645581252,1.7392371815777
"1200",2016,36,2146.77220773915,1,520.707453674983,690.311730931471,13,1626.06475406417,2.35555138527059
"1201",2016,37,265.537740796875,1,532.897256513329,708.683743446057,13,-267.359515716454,-0.377262097781991
"1202",2016,38,1470.654150848,1,379.924381594169,568.724439703369,13,1090.72976925383,1.91785281782989
"1203",2016,39,133.025245175138,1,338.723471753376,504.482624874771,13,-205.698226578238,-0.407740953673675
"1204",2016,40,63.7962166732344,1,476.258058804534,980.649457690381,13,-412.461842131299,-0.420600693649213
"1205",2016,41,306.846883306795,1,224.951666566508,210.311210212556,13,81.8952167402874,0.389400149699667
"1206",2016,42,121.394604998116,1,357.354509758578,400.054092563799,13,-235.959904760462,-0.589819999711245
"1207",2016,43,355.227102942487,1,606.922741044946,824.64942578103,13,-251.695638102459,-0.305215319666386
"1208",2016,44,838.261721265607,1,265.89431152682,299.90232160064,13,572.367409738787,1.90851276737021
"1209",2016,45,485.271104422705,1,316.588190376904,528.432620893185,13,168.682914045801,0.319213665804136
"1210",2016,46,125.999527399392,1,307.883322743154,411.226978723393,13,-181.883795343762,-0.442295386135411
"1211",2016,47,393.302502286331,1,228.243974450542,297.519004144901,13,165.058527835789,0.554783141702775
"1212",2016,48,40.2023233470835,1,167.10595098677,228.864543380372,13,-126.903627639686,-0.554492302587793
"1213",2016,49,271.463181163674,1,337.355231223393,568.344187183926,13,-65.8920500597191,-0.115936876888292
"1214",2016,50,316.610290958416,1,200.76987963935,276.560906215899,13,115.840411319067,0.418860398253957
"1215",2016,51,331.367902188156,1,426.4970153199,580.275867313316,13,-95.1291131317445,-0.163937738048962
"1216",2016,52,183.193978630391,1,654.918903194873,810.659977716647,13,-471.724924564483,-0.581902323453997
"1217",2016,53,94.2843880433502,1,474.816871321254,702.329525362839,13,-380.532483277904,-0.541814731598123
"1218",2016,54,40.388911991,1,246.157806345229,246.349441354018,13,-205.768894354229,-0.835272421253545
"1219",2016,55,176.743444107735,1,270.786186186786,348.341508530047,13,-94.0427420790514,-0.269972827745676
"1220",2016,56,423.473107391314,1,645.45327023124,748.661195068019,12,-221.980162839927,-0.296502829720938
"1221",2016,57,237.526465283734,1,581.983623150835,647.715274593975,12,-344.4571578671,-0.531803357706865
"1222",2016,58,422.705231581427,1,399.183545639192,393.316220913542,12,23.5216859422349,0.0598034982833961
"1223",2016,59,228.033806099418,1,461.509045633803,577.432335695449,12,-233.475239534385,-0.404333503861005
"1224",2016,60,146.148048545297,1,288.834019001077,335.77991524829,12,-142.685970455779,-0.424938967389611
"1225",2016,61,40.9046347099734,1,416.925346539405,557.836033628801,12,-376.020711829432,-0.674070316654456
"1226",2016,62,138.245219668046,1,331.065790261787,610.137819728369,12,-192.820570593741,-0.316027894614997
"1227",2016,63,987.626389065483,1,242.692379094903,375.010713269962,12,744.93400997058,1.98643394337996
"1228",2016,64,1140.47010061775,1,340.432970611813,427.530631235997,12,800.037130005935,1.87129780079855
"1229",2016,65,427.972107726459,1,185.811206655765,247.507122003361,12,242.160901070694,0.978399728907219
"1230",2016,66,1339.67025723941,1,423.059217806846,782.424899873669,12,916.611039432567,1.17150034409764
"1231",2016,67,473.959057128172,1,325.402327531523,620.803663981517,12,148.556729596649,0.239297443323517
"1232",2016,68,698.680694057572,1,366.127106599228,746.831897892335,12,332.553587458344,0.445285730827589
"1233",2016,69,289.138061425822,1,178.80606199801,215.517638748794,12,110.331999427812,0.511939533433802
"1234",2016,70,564.660862114975,1,755.442306984082,633.854670993719,12,-190.781444869107,-0.300986099179504
"1235",2016,71,76.5355583451094,1,741.612461960411,1127.4559741188,12,-665.076903615301,-0.589891684360546
"1236",2016,72,502.39667521316,1,626.489428695491,723.991381018193,12,-124.092753482331,-0.171400871247682
"1237",2016,73,70.6648328876484,1,507.615871418465,354.212416599042,12,-436.951038530816,-1.23358475890311
"1238",2016,74,492.157984099105,1,423.203162063501,588.108998791809,12,68.9548220356041,0.117248370926584
"1239",2016,75,97.2223092720634,1,275.049509462009,359.11374623877,12,-177.827200189946,-0.495183495626232
"1240",2016,76,27.1013766152344,1,121.600618609217,186.371813616096,12,-94.4992419939827,-0.507046855210841
"1241",2016,77,26.1804351508868,1,189.340847565148,234.494481623054,12,-163.160412414261,-0.695796384140667
"1242",2016,78,42.5161620047546,1,95.9190393961778,110.709020593451,12,-53.4028773914232,-0.482371509612851
"1243",2016,79,106.650963464212,1,191.215856235178,439.764508845401,12,-84.5648927709656,-0.192295856236762
"1244",2016,80,28.4820698079508,1,182.963433674141,324.050377245703,12,-154.48136386619,-0.476720209922974
"1245",2016,81,38.0404083230655,1,306.406069558567,771.409064036499,12,-268.365661235501,-0.347890209937699
"1246",2016,82,28.2008764603971,1,151.658328237849,218.956568869052,12,-123.457451777452,-0.563844475711009
"1247",2016,83,961.553512369925,1,274.922557571776,322.888879475544,12,686.630954798149,2.12652401009727
"1248",2016,84,306.881004575549,1,264.436485048045,374.162017484333,12,42.4445195275039,0.113438878197414
"1249",2016,85,66.258047544625,1,313.35775824081,603.662442967733,12,-247.099710696185,-0.409334245611488
"1250",2016,86,163.263723061375,1,260.21497369164,423.527710466844,12,-96.9512506302649,-0.228913594634453
"1251",2016,87,59.0266889518927,1,290.564739657822,352.22838252095,12,-231.53805070593,-0.657352053939486
"1252",2016,88,77.0414077017907,1,228.010606953474,310.232157371741,12,-150.969199251683,-0.486632980058163
"1253",2016,89,31.9996844078567,1,125.739638167995,192.245398096932,12,-93.7399537601386,-0.487605709619505
"1254",2016,90,21.7234775981406,1,239.361020199823,374.745601223716,12,-217.637542601682,-0.580760766479969
"1255",2016,91,10.8992100471705,1,122.490267757566,131.692665956051,12,-111.591057710396,-0.847359698433291
"1256",2016,92,23.4437918315976,1,269.017101418987,400.841527941285,12,-245.573309587389,-0.612644380557697
"1257",2016,93,6.54401241258725,1,117.925097356125,130.751274979167,12,-111.381084943538,-0.851854675690807
"1258",2016,94,31.3489907531738,1,214.486797579646,320.321649205702,12,-183.137806826473,-0.571730968795264
"1259",2016,95,394.175458045689,1,284.983103630083,231.676987317213,12,109.192354415606,0.471312907164577
"1260",2016,96,1829.33265741078,1,441.608157085895,530.869061896408,12,1387.72450032489,2.61406173373065
"1261",2016,97,178.140723049498,1,479.555282121425,689.005498894457,12,-301.414559071928,-0.437463212638451
